Account_number,Ledger,Company_name,Date,Metric,Cost
59996,  Tariff and Shipping expense,ArgoTrak Inc,06/30/2025,Actual,0.0
59996,  Tariff and Shipping expense,Passio Tech LLC,06/30/2025,Actual,16655.22
59996,  Tariff and Shipping expense,Tripshot,06/30/2025,Actual,0.0
59996,  Tariff and Shipping expense,busHive,06/30/2025,Actual,0.0
59996,  Tariff and Shipping expense,Bytecurve,06/30/2025,Actual,0.0
59996,  Tariff and Shipping expense,Bytecurve (All),06/30/2025,Actual,0.0
59996,  Tariff and Shipping expense,Elimination Entity,06/30/2025,Actual,0.0
59996,  Tariff and Shipping expense,All Locations,06/30/2025,Actual,25423.82
59997,  Non-inventory Accessories,TT Intermediate Corp,06/30/2025,Actual,0.0
59997,  Non-inventory Accessories,Transit Technologies LLC,06/30/2025,Actual,0.0
59997,  Non-inventory Accessories,"Foxster Opco, LLC",06/30/2025,Actual,0.0
59997,  Non-inventory Accessories,Ecolane Finland,06/30/2025,Actual,0.0
59997,  Non-inventory Accessories,Ecolane USA,06/30/2025,Actual,0.0
59997,  Non-inventory Accessories,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
59997,  Non-inventory Accessories,The Vestige Group LLC,06/30/2025,Actual,10067.38
59997,  Non-inventory Accessories,The Vestige Group LLC (All),06/30/2025,Actual,10067.38
59997,  Non-inventory Accessories,MJM Innovations LLC,06/30/2025,Actual,0.0
59997,  Non-inventory Accessories,Creative Software Solutions LLC,06/30/2025,Actual,0.0
59997,  Non-inventory Accessories,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
59997,  Non-inventory Accessories,DispatchBot LLC,06/30/2025,Actual,0.0
59997,  Non-inventory Accessories,TT Faster LLC,06/30/2025,Actual,0.0
59997,  Non-inventory Accessories,ArgoTrak Inc,06/30/2025,Actual,0.0
59997,  Non-inventory Accessories,Passio Tech LLC,06/30/2025,Actual,0.0
59997,  Non-inventory Accessories,Tripshot,06/30/2025,Actual,0.0
59997,  Non-inventory Accessories,busHive,06/30/2025,Actual,0.0
59997,  Non-inventory Accessories,Bytecurve,06/30/2025,Actual,0.0
59997,  Non-inventory Accessories,Bytecurve (All),06/30/2025,Actual,0.0
59997,  Non-inventory Accessories,Elimination Entity,06/30/2025,Actual,0.0
59997,  Non-inventory Accessories,All Locations,06/30/2025,Actual,10067.38
60001,  Salaries and wages,TT Intermediate Corp,06/30/2025,Actual,0.0
60001,  Salaries and wages,Transit Technologies LLC,06/30/2025,Actual,337728.84
60001,  Salaries and wages,"Foxster Opco, LLC",06/30/2025,Actual,270606.07
60001,  Salaries and wages,Ecolane Finland,06/30/2025,Actual,0.0
60001,  Salaries and wages,Ecolane USA,06/30/2025,Actual,421569.97
60001,  Salaries and wages,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
60001,  Salaries and wages,The Vestige Group LLC,06/30/2025,Actual,262649.11
60001,  Salaries and wages,The Vestige Group LLC (All),06/30/2025,Actual,262649.11
60001,  Salaries and wages,MJM Innovations LLC,06/30/2025,Actual,0.0
60001,  Salaries and wages,Creative Software Solutions LLC,06/30/2025,Actual,0.0
60001,  Salaries and wages,MJM Innovations LLC - NEW,06/30/2025,Actual,413139.68
60001,  Salaries and wages,DispatchBot LLC,06/30/2025,Actual,0.0
60001,  Salaries and wages,TT Faster LLC,06/30/2025,Actual,427955.77
60001,  Salaries and wages,ArgoTrak Inc,06/30/2025,Actual,0.0
60001,  Salaries and wages,Passio Tech LLC,06/30/2025,Actual,271692.29
60001,  Salaries and wages,Tripshot,06/30/2025,Actual,509107.83
60001,  Salaries and wages,busHive,06/30/2025,Actual,104412.54
60001,  Salaries and wages,Bytecurve,06/30/2025,Actual,232665.43
60001,  Salaries and wages,Bytecurve (All),06/30/2025,Actual,337077.97
60001,  Salaries and wages,Elimination Entity,06/30/2025,Actual,0.0
60001,  Salaries and wages,All Locations,06/30/2025,Actual,3251527.53
60003,  Commissions,TT Intermediate Corp,06/30/2025,Actual,0.0
60003,  Commissions,Transit Technologies LLC,06/30/2025,Actual,0.0
60003,  Commissions,"Foxster Opco, LLC",06/30/2025,Actual,-6227.73
60003,  Commissions,Ecolane Finland,06/30/2025,Actual,0.0
60003,  Commissions,Ecolane USA,06/30/2025,Actual,20580.82
60003,  Commissions,Argo-Migrated to Vestige Group,06/30/2025,Actual,1429.69
60003,  Commissions,The Vestige Group LLC,06/30/2025,Actual,70806.26
60003,  Commissions,The Vestige Group LLC (All),06/30/2025,Actual,72235.95
60003,  Commissions,MJM Innovations LLC,06/30/2025,Actual,0.0
60003,  Commissions,Creative Software Solutions LLC,06/30/2025,Actual,0.0
60003,  Commissions,MJM Innovations LLC - NEW,06/30/2025,Actual,7237.1
60003,  Commissions,DispatchBot LLC,06/30/2025,Actual,0.0
60003,  Commissions,TT Faster LLC,06/30/2025,Actual,62070.14
60003,  Commissions,ArgoTrak Inc,06/30/2025,Actual,0.0
60003,  Commissions,Passio Tech LLC,06/30/2025,Actual,47587.34
60003,  Commissions,Tripshot,06/30/2025,Actual,45447.19
60003,  Commissions,busHive,06/30/2025,Actual,6671.07
60003,  Commissions,Bytecurve,06/30/2025,Actual,15147.04
60003,  Commissions,Bytecurve (All),06/30/2025,Actual,21818.11
60003,  Commissions,Elimination Entity,06/30/2025,Actual,0.0
60003,  Commissions,All Locations,06/30/2025,Actual,270748.92
60004,  Payroll taxes - ER,TT Intermediate Corp,06/30/2025,Actual,0.0
60004,  Payroll taxes - ER,Transit Technologies LLC,06/30/2025,Actual,27833.96
60004,  Payroll taxes - ER,"Foxster Opco, LLC",06/30/2025,Actual,24893.98
60004,  Payroll taxes - ER,Ecolane Finland,06/30/2025,Actual,0.0
60004,  Payroll taxes - ER,Ecolane USA,06/30/2025,Actual,32696.21
60004,  Payroll taxes - ER,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
60004,  Payroll taxes - ER,The Vestige Group LLC,06/30/2025,Actual,22899.9
60004,  Payroll taxes - ER,The Vestige Group LLC (All),06/30/2025,Actual,22899.9
60004,  Payroll taxes - ER,MJM Innovations LLC,06/30/2025,Actual,0.0
60004,  Payroll taxes - ER,Creative Software Solutions LLC,06/30/2025,Actual,0.0
60004,  Payroll taxes - ER,MJM Innovations LLC - NEW,06/30/2025,Actual,32202.66
60004,  Payroll taxes - ER,DispatchBot LLC,06/30/2025,Actual,0.0
60004,  Payroll taxes - ER,TT Faster LLC,06/30/2025,Actual,32931.53
60004,  Payroll taxes - ER,ArgoTrak Inc,06/30/2025,Actual,0.0
60004,  Payroll taxes - ER,Passio Tech LLC,06/30/2025,Actual,24585.34
60004,  Payroll taxes - ER,Tripshot,06/30/2025,Actual,40516.06
60004,  Payroll taxes - ER,busHive,06/30/2025,Actual,5348.03
60004,  Payroll taxes - ER,Bytecurve,06/30/2025,Actual,19023.09
60004,  Payroll taxes - ER,Bytecurve (All),06/30/2025,Actual,24371.12
60004,  Payroll taxes - ER,Elimination Entity,06/30/2025,Actual,0.0
60004,  Payroll taxes - ER,All Locations,06/30/2025,Actual,262930.76
60006,  Relocation,TT Intermediate Corp,06/30/2025,Actual,0.0
60006,  Relocation,Transit Technologies LLC,06/30/2025,Actual,0.0
60006,  Relocation,"Foxster Opco, LLC",06/30/2025,Actual,0.0
60006,  Relocation,Ecolane Finland,06/30/2025,Actual,0.0
60006,  Relocation,Ecolane USA,06/30/2025,Actual,0.0
60006,  Relocation,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
60006,  Relocation,The Vestige Group LLC,06/30/2025,Actual,0.0
60006,  Relocation,The Vestige Group LLC (All),06/30/2025,Actual,0.0
60006,  Relocation,MJM Innovations LLC,06/30/2025,Actual,0.0
60006,  Relocation,Creative Software Solutions LLC,06/30/2025,Actual,0.0
60006,  Relocation,MJM Innovations LLC - NEW,06/30/2025,Actual,1561.09
60006,  Relocation,DispatchBot LLC,06/30/2025,Actual,0.0
60006,  Relocation,TT Faster LLC,06/30/2025,Actual,0.0
60006,  Relocation,ArgoTrak Inc,06/30/2025,Actual,0.0
60006,  Relocation,Passio Tech LLC,06/30/2025,Actual,0.0
60006,  Relocation,Tripshot,06/30/2025,Actual,0.0
60006,  Relocation,busHive,06/30/2025,Actual,0.0
60006,  Relocation,Bytecurve,06/30/2025,Actual,0.0
60006,  Relocation,Bytecurve (All),06/30/2025,Actual,0.0
60006,  Relocation,Elimination Entity,06/30/2025,Actual,0.0
60006,  Relocation,All Locations,06/30/2025,Actual,1561.09
60009,  Bonus _ Other,TT Intermediate Corp,06/30/2025,Actual,0.0
60009,  Bonus _ Other,Transit Technologies LLC,06/30/2025,Actual,129000.0
60009,  Bonus _ Other,"Foxster Opco, LLC",06/30/2025,Actual,20800.0
60009,  Bonus _ Other,Ecolane Finland,06/30/2025,Actual,0.0
60009,  Bonus _ Other,Ecolane USA,06/30/2025,Actual,1937.5
60009,  Bonus _ Other,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
60009,  Bonus _ Other,The Vestige Group LLC,06/30/2025,Actual,10160.0
60009,  Bonus _ Other,The Vestige Group LLC (All),06/30/2025,Actual,10160.0
60009,  Bonus _ Other,MJM Innovations LLC,06/30/2025,Actual,0.0
60009,  Bonus _ Other,Creative Software Solutions LLC,06/30/2025,Actual,0.0
60009,  Bonus _ Other,MJM Innovations LLC - NEW,06/30/2025,Actual,41260.0
60009,  Bonus _ Other,DispatchBot LLC,06/30/2025,Actual,0.0
60009,  Bonus _ Other,TT Faster LLC,06/30/2025,Actual,6775.0
60009,  Bonus _ Other,ArgoTrak Inc,06/30/2025,Actual,0.0
60009,  Bonus _ Other,Passio Tech LLC,06/30/2025,Actual,22635.0
60009,  Bonus _ Other,Tripshot,06/30/2025,Actual,9625.0
60009,  Bonus _ Other,busHive,06/30/2025,Actual,0.0
60009,  Bonus _ Other,Bytecurve,06/30/2025,Actual,500.0
60009,  Bonus _ Other,Bytecurve (All),06/30/2025,Actual,500.0
60009,  Bonus _ Other,Elimination Entity,06/30/2025,Actual,0.0
60009,  Bonus _ Other,All Locations,06/30/2025,Actual,242692.5
60100,  Employee benefits,TT Intermediate Corp,06/30/2025,Actual,0.0
60100,  Employee benefits,Transit Technologies LLC,06/30/2025,Actual,32052.64
60100,  Employee benefits,"Foxster Opco, LLC",06/30/2025,Actual,20395.06
60100,  Employee benefits,Ecolane Finland,06/30/2025,Actual,0.0
60100,  Employee benefits,Ecolane USA,06/30/2025,Actual,29432.43
60100,  Employee benefits,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
60100,  Employee benefits,The Vestige Group LLC,06/30/2025,Actual,26571.43
60100,  Employee benefits,The Vestige Group LLC (All),06/30/2025,Actual,26571.43
60100,  Employee benefits,MJM Innovations LLC,06/30/2025,Actual,0.0
60100,  Employee benefits,Creative Software Solutions LLC,06/30/2025,Actual,0.0
60100,  Employee benefits,MJM Innovations LLC - NEW,06/30/2025,Actual,30726.95
60100,  Employee benefits,DispatchBot LLC,06/30/2025,Actual,0.0
60100,  Employee benefits,TT Faster LLC,06/30/2025,Actual,31232.6
60100,  Employee benefits,ArgoTrak Inc,06/30/2025,Actual,0.0
60100,  Employee benefits,Passio Tech LLC,06/30/2025,Actual,25386.55
60100,  Employee benefits,Tripshot,06/30/2025,Actual,30167.23
60100,  Employee benefits,busHive,06/30/2025,Actual,5705.96
60100,  Employee benefits,Bytecurve,06/30/2025,Actual,15813.48
60100,  Employee benefits,Bytecurve (All),06/30/2025,Actual,21519.44
60100,  Employee benefits,Elimination Entity,06/30/2025,Actual,0.0
60100,  Employee benefits,All Locations,06/30/2025,Actual,247484.33
60101,  Employee training,TT Intermediate Corp,06/30/2025,Actual,0.0
60101,  Employee training,Transit Technologies LLC,06/30/2025,Actual,62.0
60101,  Employee training,"Foxster Opco, LLC",06/30/2025,Actual,0.0
60101,  Employee training,Ecolane Finland,06/30/2025,Actual,0.0
60101,  Employee training,Ecolane USA,06/30/2025,Actual,150.0
60101,  Employee training,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
60101,  Employee training,The Vestige Group LLC,06/30/2025,Actual,0.0
60101,  Employee training,The Vestige Group LLC (All),06/30/2025,Actual,0.0
60101,  Employee training,MJM Innovations LLC,06/30/2025,Actual,0.0
60101,  Employee training,Creative Software Solutions LLC,06/30/2025,Actual,0.0
60101,  Employee training,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
60101,  Employee training,DispatchBot LLC,06/30/2025,Actual,0.0
60101,  Employee training,TT Faster LLC,06/30/2025,Actual,0.0
60101,  Employee training,ArgoTrak Inc,06/30/2025,Actual,0.0
60101,  Employee training,Passio Tech LLC,06/30/2025,Actual,0.0
60101,  Employee training,Tripshot,06/30/2025,Actual,0.0
60101,  Employee training,busHive,06/30/2025,Actual,0.0
60101,  Employee training,Bytecurve,06/30/2025,Actual,0.0
60101,  Employee training,Bytecurve (All),06/30/2025,Actual,0.0
60101,  Employee training,Elimination Entity,06/30/2025,Actual,0.0
60101,  Employee training,All Locations,06/30/2025,Actual,212.0
60102,  401K expense,TT Intermediate Corp,06/30/2025,Actual,0.0
60102,  401K expense,Transit Technologies LLC,06/30/2025,Actual,3943.44
60102,  401K expense,"Foxster Opco, LLC",06/30/2025,Actual,3117.65
60102,  401K expense,Ecolane Finland,06/30/2025,Actual,0.0
60102,  401K expense,Ecolane USA,06/30/2025,Actual,4460.91
60102,  401K expense,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
60102,  401K expense,The Vestige Group LLC,06/30/2025,Actual,2817.37
60102,  401K expense,The Vestige Group LLC (All),06/30/2025,Actual,2817.37
60102,  401K expense,MJM Innovations LLC,06/30/2025,Actual,0.0
60102,  401K expense,Creative Software Solutions LLC,06/30/2025,Actual,0.0
60102,  401K expense,MJM Innovations LLC - NEW,06/30/2025,Actual,4333.69
60102,  401K expense,DispatchBot LLC,06/30/2025,Actual,0.0
60102,  401K expense,TT Faster LLC,06/30/2025,Actual,4623.52
60102,  401K expense,ArgoTrak Inc,06/30/2025,Actual,0.0
60102,  401K expense,Passio Tech LLC,06/30/2025,Actual,2957.82
60102,  401K expense,Tripshot,06/30/2025,Actual,7401.91
60102,  401K expense,busHive,06/30/2025,Actual,1503.26
60102,  401K expense,Bytecurve,06/30/2025,Actual,3053.63
60102,  401K expense,Bytecurve (All),06/30/2025,Actual,4556.89
60102,  401K expense,Elimination Entity,06/30/2025,Actual,0.0
60102,  401K expense,All Locations,06/30/2025,Actual,38213.2
60200,  Payroll processing,TT Intermediate Corp,06/30/2025,Actual,0.0
60200,  Payroll processing,Transit Technologies LLC,06/30/2025,Actual,1250.67
60200,  Payroll processing,"Foxster Opco, LLC",06/30/2025,Actual,1589.56
60200,  Payroll processing,Ecolane Finland,06/30/2025,Actual,0.0
60200,  Payroll processing,Ecolane USA,06/30/2025,Actual,1997.03
60200,  Payroll processing,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
60200,  Payroll processing,The Vestige Group LLC,06/30/2025,Actual,1786.44
60200,  Payroll processing,The Vestige Group LLC (All),06/30/2025,Actual,1786.44
60200,  Payroll processing,MJM Innovations LLC,06/30/2025,Actual,0.0
60200,  Payroll processing,Creative Software Solutions LLC,06/30/2025,Actual,0.0
60200,  Payroll processing,MJM Innovations LLC - NEW,06/30/2025,Actual,2811.18
60200,  Payroll processing,DispatchBot LLC,06/30/2025,Actual,0.0
60200,  Payroll processing,TT Faster LLC,06/30/2025,Actual,2184.63
60200,  Payroll processing,ArgoTrak Inc,06/30/2025,Actual,0.0
60200,  Payroll processing,Passio Tech LLC,06/30/2025,Actual,1546.39
60200,  Payroll processing,Tripshot,06/30/2025,Actual,1566.56
60200,  Payroll processing,busHive,06/30/2025,Actual,484.13
60200,  Payroll processing,Bytecurve,06/30/2025,Actual,840.37
60200,  Payroll processing,Bytecurve (All),06/30/2025,Actual,1324.5
60200,  Payroll processing,Elimination Entity,06/30/2025,Actual,0.0
60200,  Payroll processing,All Locations,06/30/2025,Actual,16056.96
60999,  Other payroll and related costs,TT Intermediate Corp,06/30/2025,Actual,0.0
60999,  Other payroll and related costs,Transit Technologies LLC,06/30/2025,Actual,4405.47
60999,  Other payroll and related costs,"Foxster Opco, LLC",06/30/2025,Actual,6.0
60999,  Other payroll and related costs,Ecolane Finland,06/30/2025,Actual,0.0
60999,  Other payroll and related costs,Ecolane USA,06/30/2025,Actual,0.0
60999,  Other payroll and related costs,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
60999,  Other payroll and related costs,The Vestige Group LLC,06/30/2025,Actual,51.95
60999,  Other payroll and related costs,The Vestige Group LLC (All),06/30/2025,Actual,51.95
60999,  Other payroll and related costs,MJM Innovations LLC,06/30/2025,Actual,0.0
60999,  Other payroll and related costs,Creative Software Solutions LLC,06/30/2025,Actual,0.0
60999,  Other payroll and related costs,MJM Innovations LLC - NEW,06/30/2025,Actual,103.9
60999,  Other payroll and related costs,DispatchBot LLC,06/30/2025,Actual,0.0
60999,  Other payroll and related costs,TT Faster LLC,06/30/2025,Actual,111.4
60999,  Other payroll and related costs,ArgoTrak Inc,06/30/2025,Actual,0.0
60999,  Other payroll and related costs,Passio Tech LLC,06/30/2025,Actual,0.0
60999,  Other payroll and related costs,Tripshot,06/30/2025,Actual,0.0
60999,  Other payroll and related costs,busHive,06/30/2025,Actual,0.0
60999,  Other payroll and related costs,Bytecurve,06/30/2025,Actual,0.0
60999,  Other payroll and related costs,Bytecurve (All),06/30/2025,Actual,0.0
60999,  Other payroll and related costs,Elimination Entity,06/30/2025,Actual,0.0
60999,  Other payroll and related costs,All Locations,06/30/2025,Actual,4678.72
61000,  Sales and marketing,TT Intermediate Corp,06/30/2025,Actual,0.0
61000,  Sales and marketing,Transit Technologies LLC,06/30/2025,Actual,3750.0
61000,  Sales and marketing,"Foxster Opco, LLC",06/30/2025,Actual,3942.3
61000,  Sales and marketing,Ecolane Finland,06/30/2025,Actual,0.0
61000,  Sales and marketing,Ecolane USA,06/30/2025,Actual,4475.0
61000,  Sales and marketing,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
61000,  Sales and marketing,The Vestige Group LLC,06/30/2025,Actual,11392.09
61000,  Sales and marketing,The Vestige Group LLC (All),06/30/2025,Actual,11392.09
61000,  Sales and marketing,MJM Innovations LLC,06/30/2025,Actual,0.0
61000,  Sales and marketing,Creative Software Solutions LLC,06/30/2025,Actual,0.0
61000,  Sales and marketing,MJM Innovations LLC - NEW,06/30/2025,Actual,4757.45
61000,  Sales and marketing,DispatchBot LLC,06/30/2025,Actual,0.0
61000,  Sales and marketing,TT Faster LLC,06/30/2025,Actual,7795.75
61000,  Sales and marketing,ArgoTrak Inc,06/30/2025,Actual,0.0
61000,  Sales and marketing,Passio Tech LLC,06/30/2025,Actual,11402.15
61000,  Sales and marketing,Tripshot,06/30/2025,Actual,11791.63
61000,  Sales and marketing,busHive,06/30/2025,Actual,254.99
61000,  Sales and marketing,Bytecurve,06/30/2025,Actual,494.39
61000,  Sales and marketing,Bytecurve (All),06/30/2025,Actual,749.38
61000,  Sales and marketing,Elimination Entity,06/30/2025,Actual,0.0
61000,  Sales and marketing,All Locations,06/30/2025,Actual,60055.75
61001,  Advertising,TT Intermediate Corp,06/30/2025,Actual,0.0
61001,  Advertising,Transit Technologies LLC,06/30/2025,Actual,0.0
61001,  Advertising,"Foxster Opco, LLC",06/30/2025,Actual,31421.77
61001,  Advertising,Ecolane Finland,06/30/2025,Actual,0.0
61001,  Advertising,Ecolane USA,06/30/2025,Actual,23904.32
61001,  Advertising,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
61001,  Advertising,The Vestige Group LLC,06/30/2025,Actual,27416.71
61001,  Advertising,The Vestige Group LLC (All),06/30/2025,Actual,27416.71
61001,  Advertising,MJM Innovations LLC,06/30/2025,Actual,0.0
61001,  Advertising,Creative Software Solutions LLC,06/30/2025,Actual,0.0
61001,  Advertising,MJM Innovations LLC - NEW,06/30/2025,Actual,80.0
61001,  Advertising,DispatchBot LLC,06/30/2025,Actual,0.0
61001,  Advertising,TT Faster LLC,06/30/2025,Actual,42014.84
61001,  Advertising,ArgoTrak Inc,06/30/2025,Actual,0.0
61001,  Advertising,Passio Tech LLC,06/30/2025,Actual,258.98
61001,  Advertising,Tripshot,06/30/2025,Actual,3936.53
61001,  Advertising,busHive,06/30/2025,Actual,337.05
61001,  Advertising,Bytecurve,06/30/2025,Actual,522.63
61001,  Advertising,Bytecurve (All),06/30/2025,Actual,859.68
61001,  Advertising,Elimination Entity,06/30/2025,Actual,0.0
61001,  Advertising,All Locations,06/30/2025,Actual,129892.83
61002,  Trade shows,TT Intermediate Corp,06/30/2025,Actual,0.0
61002,  Trade shows,Transit Technologies LLC,06/30/2025,Actual,0.0
61002,  Trade shows,"Foxster Opco, LLC",06/30/2025,Actual,17161.3
61002,  Trade shows,Ecolane Finland,06/30/2025,Actual,0.0
61002,  Trade shows,Ecolane USA,06/30/2025,Actual,5376.75
61002,  Trade shows,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
